Process Log - Created at 2025-03-19 21:40:07.464154

=== Process List at 2025-03-19 21:40:07.464487 ===
PID: 0, Name: System Idle Process, Path: None
PID: 11020, Name: BraveCrashHandler64.exe, Path: C:\Program Files (x86)\BraveSoftware\Update\1.3.361.151\BraveCrashHandler64.exe
PID: 11052, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 11104, Name: vmmemWSL, Path: vmmemWSL
PID: 11124, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 11216, Name: brave.exe, Path: C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe
PID: 11244, Name: conhost.exe, Path: C:\Windows\System32\conhost.exe
PID: 11280, Name: PhoneExperienceHost.exe, Path: C:\Program Files\WindowsApps\Microsoft.YourPhone_1.24121.85.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe
PID: 11300, Name: vmcompute.exe, Path: C:\Windows\System32\vmcompute.exe
PID: 11340, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 11392, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 11412, Name: LsaToast.exe, Path: C:\Program Files\Lenovo\Lenovo Smart Appearance Components\Components\IntelligentSensingAwareService\LsaToast.exe
PID: 11468, Name: NisSrv.exe, Path: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25010.11-0\NisSrv.exe
PID: 11512, Name: Code.exe, Path: C:\Users\NANDHA GOPAL\AppData\Local\Programs\Microsoft VS Code\Code.exe
PID: 11644, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 11696, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 11768, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 12020, Name: brave.exe, Path: C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe
PID: 12220, Name: brave.exe, Path: C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe
PID: 12236, Name: RuntimeBroker.exe, Path: C:\Windows\System32\RuntimeBroker.exe
PID: 12240, Name: SecurityHealthService.exe, Path: C:\Windows\System32\SecurityHealthService.exe
PID: 12316, Name: RuntimeBroker.exe, Path: C:\Windows\System32\RuntimeBroker.exe
PID: 12512, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 12684, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 12728, Name: Widgets.exe, Path: C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_524.34401.20.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe
PID: 12760, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 12952, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 12980, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 13000, Name: WmiApSrv.exe, Path: C:\Windows\System32\wbem\WmiApSrv.exe
PID: 13100, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 13292, Name: RuntimeBroker.exe, Path: C:\Windows\System32\RuntimeBroker.exe
PID: 13332, Name: msedgewebview2.exe, Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\133.0.3065.92\msedgewebview2.exe
PID: 13392, Name: WidgetService.exe, Path: C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.1.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe
PID: 13448, Name: Code.exe, Path: C:\Users\NANDHA GOPAL\AppData\Local\Programs\Microsoft VS Code\Code.exe
PID: 13504, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 13508, Name: Code.exe, Path: C:\Users\NANDHA GOPAL\AppData\Local\Programs\Microsoft VS Code\Code.exe
PID: 13552, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 13632, Name: msedgewebview2.exe, Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\133.0.3065.92\msedgewebview2.exe
PID: 13636, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 13816, Name: dllhost.exe, Path: C:\Windows\System32\dllhost.exe
PID: 13832, Name: RuntimeBroker.exe, Path: C:\Windows\System32\RuntimeBroker.exe
PID: 13940, Name: Code.exe, Path: C:\Users\NANDHA GOPAL\AppData\Local\Programs\Microsoft VS Code\Code.exe
PID: 14096, Name: unsecapp.exe, Path: C:\Windows\System32\wbem\unsecapp.exe
PID: 14116, Name: Locator.exe, Path: C:\Windows\System32\Locator.exe
PID: 14232, Name: OpenConsole.exe, Path: C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.21.3231.0_x64__8wekyb3d8bbwe\OpenConsole.exe
PID: 14272, Name: python3.9.exe, Path: C:\Program Files\Splunk\bin\python3.9.exe
PID: 14288, Name: ctfmon.exe, Path: C:\Windows\System32\ctfmon.exe
PID: 14384, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 14400, Name: FnHotkeyUtility.exe, Path: C:\Windows\System32\DriverStore\FileRepository\lenovofnandfunctionkeys.inf_amd64_835bd694f1ef7154\FnHotkeyUtility.exe
PID: 14472, Name: Code.exe, Path: C:\Users\NANDHA GOPAL\AppData\Local\Programs\Microsoft VS Code\Code.exe
PID: 14520, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 14812, Name: wslhost.exe, Path: C:\Program Files\WSL\wslhost.exe
PID: 15104, Name: LenovoVantage-(SettingsWidgetAddin).exe, Path: C:\Program Files (x86)\Lenovo\VantageService\4.3.21.0\LenovoVantage-(SettingsWidgetAddin).exe
PID: 15408, Name: conhost.exe, Path: C:\Windows\System32\conhost.exe
PID: 15632, Name: BatteryWidgetHost.exe, Path: C:\ProgramData\Lenovo\Vantage\Addins\BatteryWidgetAddin\2.1.0.256\BatteryWidgetHost\BatteryWidgetHost.exe
PID: 15776, Name: splunk-perfmon.exe, Path: C:\Program Files\SplunkUniversalForwarder\bin\splunk-perfmon.exe
PID: 15784, Name: msedgewebview2.exe, Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\133.0.3065.92\msedgewebview2.exe
PID: 15796, Name: Code.exe, Path: C:\Users\NANDHA GOPAL\AppData\Local\Programs\Microsoft VS Code\Code.exe
PID: 15876, Name: dllhost.exe, Path: C:\Windows\System32\dllhost.exe
PID: 16036, Name: splunk-winevtlog.exe, Path: C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe
PID: 16188, Name: compsup.exe, Path: C:\Program Files\Splunk\bin\compsup.exe
PID: 16532, Name: brave.exe, Path: C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe
PID: 16656, Name: backgroundTaskHost.exe, Path: C:\Windows\System32\backgroundTaskHost.exe
PID: 16676, Name: wslhost.exe, Path: C:\Program Files\WSL\wslhost.exe
PID: 16728, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 16744, Name: Code.exe, Path: C:\Users\NANDHA GOPAL\AppData\Local\Programs\Microsoft VS Code\Code.exe
PID: 16772, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 16780, Name: OpenConsole.exe, Path: C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.21.3231.0_x64__8wekyb3d8bbwe\OpenConsole.exe
PID: 16876, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 16988, Name: msedgewebview2.exe, Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\133.0.3065.92\msedgewebview2.exe
PID: 17032, Name: msedgewebview2.exe, Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\133.0.3065.92\msedgewebview2.exe
PID: 17216, Name: msedgewebview2.exe, Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\133.0.3065.92\msedgewebview2.exe
PID: 17224, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 17252, Name: msedgewebview2.exe, Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\133.0.3065.92\msedgewebview2.exe
PID: 17396, Name: msedgewebview2.exe, Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\133.0.3065.92\msedgewebview2.exe
PID: 17428, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 17668, Name: brave.exe, Path: C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe
PID: 17724, Name: mongod.exe, Path: C:\Program Files\Splunk\bin\mongod.exe
PID: 17784, Name: msedgewebview2.exe, Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\133.0.3065.92\msedgewebview2.exe
PID: 17800, Name: AppProvisioningPlugin.exe, Path: C:\ProgramData\Lenovo\Udc\Hosts\24.10.0.10\x64\AppProvisioningPlugin.exe
PID: 17848, Name: SearchFilterHost.exe, Path: C:\Windows\System32\SearchFilterHost.exe
PID: 17872, Name: brave.exe, Path: C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe
PID: 17888, Name: RuntimeBroker.exe, Path: C:\Windows\System32\RuntimeBroker.exe
PID: 17908, Name: LenovoVantage-(GenericMessagingAddin).exe, Path: C:\Program Files (x86)\Lenovo\VantageService\4.3.21.0\LenovoVantage-(GenericMessagingAddin).exe
PID: 18164, Name: RuntimeBroker.exe, Path: C:\Windows\System32\RuntimeBroker.exe
PID: 18740, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 18752, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 18836, Name: python.exe, Path: C:\Users\NANDHA GOPAL\OneDrive\Desktop\practice\.venv\Scripts\python.exe
PID: 18996, Name: identity.exe, Path: C:\Program Files\Splunk\var\run\supervisor\pkg-run\pkg-identity3157175632\identity.exe
PID: 19052, Name: Lenovo.Modern.ImController.PluginHost.Device.exe, Path: C:\Windows\Lenovo\ImController\PluginHost86\Lenovo.Modern.ImController.PluginHost.Device.exe
PID: 19120, Name: SearchIndexer.exe, Path: C:\Windows\System32\SearchIndexer.exe
PID: 19132, Name: powershell.exe, Path: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
PID: 19136, Name: brave.exe, Path: C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe
PID: 19288, Name: SecurityHealthSystray.exe, Path: C:\Windows\System32\SecurityHealthSystray.exe
PID: 19580, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 19708, Name: UserSSCtrl.exe, Path: C:\Windows\System32\DriverStore\FileRepository\lnvsst.inf_amd64_f352f4254b85e733\UserSSCtrl.exe
PID: 19720, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 19888, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 19944, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 20020, Name: splunkd.exe, Path: C:\Program Files\Splunk\bin\splunkd.exe
PID: 20208, Name: python3.9.exe, Path: C:\Program Files\Splunk\bin\python3.9.exe
PID: 20252, Name: WhatsApp.exe, Path: C:\Program Files\WindowsApps\5319275A.WhatsAppDesktop_2.2504.2.0_x64__cv1g1gvanyjgm\WhatsApp.exe
PID: 20948, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 21024, Name: cpptools.exe, Path: C:\Users\NANDHA GOPAL\.vscode\extensions\ms-vscode.cpptools-1.23.6-win32-x64\bin\cpptools.exe
PID: 21228, Name: brave.exe, Path: C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe
PID: 21704, Name: WindowsTerminal.exe, Path: C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.21.3231.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe
PID: 21876, Name: audiodg.exe, Path: C:\Windows\System32\audiodg.exe
PID: 22004, Name: Code.exe, Path: C:\Users\NANDHA GOPAL\AppData\Local\Programs\Microsoft VS Code\Code.exe
PID: 22056, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 22160, Name: conhost.exe, Path: C:\Windows\System32\conhost.exe
PID: 22268, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 22316, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 22324, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 22388, Name: wsl.exe, Path: C:\Windows\System32\wsl.exe
PID: 22504, Name: conhost.exe, Path: C:\Windows\System32\conhost.exe
PID: 22544, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 22568, Name: brave.exe, Path: C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe
PID: 22720, Name: RuntimeBroker.exe, Path: C:\Windows\System32\RuntimeBroker.exe
PID: 22760, Name: conhost.exe, Path: C:\Windows\System32\conhost.exe
PID: 22776, Name: cpptools.exe, Path: C:\Users\NANDHA GOPAL\.vscode\extensions\ms-vscode.cpptools-1.23.6-win32-x64\bin\cpptools.exe
PID: 22784, Name: SearchProtocolHost.exe, Path: C:\Windows\System32\SearchProtocolHost.exe
PID: 22832, Name: Code.exe, Path: C:\Users\NANDHA GOPAL\AppData\Local\Programs\Microsoft VS Code\Code.exe
PID: 22876, Name: WmiPrvSE.exe, Path: C:\Windows\System32\wbem\WmiPrvSE.exe
PID: 23160, Name: conhost.exe, Path: C:\Windows\System32\conhost.exe
PID: 24216, Name: wslhost.exe, Path: C:\Program Files\WSL\wslhost.exe
PID: 24272, Name: msrdc.exe, Path: C:\Program Files\WSL\msrdc.exe
PID: 24316, Name: powershell.exe, Path: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
PID: 24408, Name: powershell.exe, Path: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
PID: 24504, Name: wslrelay.exe, Path: C:\Program Files\WSL\wslrelay.exe
PID: 24544, Name: vmwp.exe, Path: C:\Windows\System32\vmwp.exe
PID: 24756, Name: wsl.exe, Path: C:\Program Files\WSL\wsl.exe
PID: 24804, Name: msrdc.exe, Path: C:\Program Files\WSL\msrdc.exe
PID: 24908, Name: powershell.exe, Path: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
PID: 24952, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 24960, Name: conhost.exe, Path: C:\Windows\System32\conhost.exe
PID: 25020, Name: wslhost.exe, Path: C:\Program Files\WSL\wslhost.exe
PID: 25240, Name: conhost.exe, Path: C:\Windows\System32\conhost.exe
PID: 25396, Name: pet.exe, Path: C:\Users\NANDHA GOPAL\.vscode\extensions\ms-python.python-2025.2.0-win32-x64\python-env-tools\bin\pet.exe

=== Process List at 2025-03-21 13:14:34.782391 ===
PID: 0, Name: System Idle Process, Path: None
PID: 4, Name: System, Path: 
PID: 188, Name: , Path: 
PID: 232, Name: Registry, Path: Registry
PID: 732, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 784, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 796, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 812, Name: smss.exe, Path: C:\Windows\System32\smss.exe
PID: 1108, Name: csrss.exe, Path: C:\Windows\System32\csrss.exe
PID: 1200, Name: wininit.exe, Path: C:\Windows\System32\wininit.exe
PID: 1272, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 1324, Name: services.exe, Path: C:\Windows\System32\services.exe
PID: 1368, Name: LsaIso.exe, Path: C:\Windows\System32\LsaIso.exe
PID: 1376, Name: lsass.exe, Path: C:\Windows\System32\lsass.exe
PID: 1508, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 1516, Name: SearchHost.exe, Path: C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe
PID: 1524, Name: Discord.exe, Path: C:\Users\NANDHA GOPAL\AppData\Local\Discord\app-1.0.9186\Discord.exe
PID: 1544, Name: fontdrvhost.exe, Path: C:\Windows\System32\fontdrvhost.exe
PID: 1624, Name: WUDFHost.exe, Path: C:\Windows\System32\WUDFHost.exe
PID: 1676, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 1724, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 1768, Name: BatteryWidgetHost.exe, Path: C:\ProgramData\Lenovo\Vantage\Addins\BatteryWidgetAddin\2.1.0.256\BatteryWidgetHost\BatteryWidgetHost.exe
PID: 1804, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 1836, Name: Discord.exe, Path: C:\Users\NANDHA GOPAL\AppData\Local\Discord\app-1.0.9186\Discord.exe
PID: 1848, Name: btool.exe, Path: C:\Program Files\Splunk\bin\btool.exe
PID: 1912, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 1924, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 1988, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 2000, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 2132, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 2180, Name: IntelCpHDCPSvc.exe, Path: C:\Windows\System32\DriverStore\FileRepository\iigd_dch.inf_amd64_e4d26f3065893cad\IntelCpHDCPSvc.exe
PID: 2188, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 2224, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 2344, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 2372, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 2544, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 2564, Name: LockApp.exe, Path: C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\LockApp.exe
PID: 2576, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 2600, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 2660, Name: SecurityHealthSystray.exe, Path: C:\Windows\System32\SecurityHealthSystray.exe
PID: 2724, Name: WUDFHost.exe, Path: C:\Windows\System32\WUDFHost.exe
PID: 2736, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 2884, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 2928, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 2936, Name: LenovoVantageService.exe, Path: C:\Program Files (x86)\Lenovo\VantageService\4.3.21.0\LenovoVantageService.exe
PID: 2952, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 2964, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 3008, Name: msedgewebview2.exe, Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\133.0.3065.92\msedgewebview2.exe
PID: 3120, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 3128, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 3144, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 3172, Name: WUDFHost.exe, Path: C:\Windows\System32\WUDFHost.exe
PID: 3216, Name: Code.exe, Path: C:\Users\NANDHA GOPAL\AppData\Local\Programs\Microsoft VS Code\Code.exe
PID: 3220, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 3308, Name: MemCompression, Path: MemCompression
PID: 3376, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 3404, Name: msedgewebview2.exe, Path: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\133.0.3065.92\msedgewebview2.exe
PID: 3456, Name: DAX3API.exe, Path: C:\Windows\System32\DriverStore\FileRepository\DAX3_S~2.INF\DAX3API.exe
PID: 3464, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 3472, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 3480, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 3520, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 3552, Name: WUDFHost.exe, Path: C:\Windows\System32\WUDFHost.exe
PID: 3640, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 3652, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 3664, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 3704, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 3720, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 3732, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 3824, Name: WUDFHost.exe, Path: C:\Windows\System32\WUDFHost.exe
PID: 3920, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 3976, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 3984, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 4068, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 4120, Name: spoolsv.exe, Path: C:\Windows\System32\spoolsv.exe
PID: 4276, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 4408, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 4448, Name: OfficeClickToRun.exe, Path: C:\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe
PID: 4484, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 4516, Name: audiodg.exe, Path: C:\Windows\System32\audiodg.exe
PID: 4568, Name: FMService64.exe, Path: C:\Windows\System32\FMService64.exe
PID: 4596, Name: Code.exe, Path: C:\Users\NANDHA GOPAL\AppData\Local\Programs\Microsoft VS Code\Code.exe
PID: 4644, Name: OneApp.IGCC.WinService.exe, Path: C:\Windows\System32\DriverStore\FileRepository\igcc_dch.inf_amd64_8660e4d6e8832471\OneApp.IGCC.WinService.exe
PID: 4680, Name: Lenovo.Modern.ImController.exe, Path: C:\Windows\Lenovo\ImController\Service\Lenovo.Modern.ImController.exe
PID: 4696, Name: DAX3API.exe, Path: C:\Windows\System32\DriverStore\FileRepository\dax3_swc_aposvc.inf_amd64_91e825316dd5b8b9\DAX3API.exe
PID: 4728, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 4740, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 4768, Name: BraveCrashHandler.exe, Path: C:\Program Files (x86)\BraveSoftware\Update\1.3.361.151\BraveCrashHandler.exe
PID: 4800, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 4812, Name: conhost.exe, Path: C:\Windows\System32\conhost.exe
PID: 4816, Name: ipfsvc.exe, Path: C:\Windows\System32\DriverStore\FileRepository\dtt_sw.inf_amd64_a56d66a9d40a4cb2\ipfsvc.exe
PID: 4852, Name: LNBITSSvc.exe, Path: C:\Windows\System32\LNBITSSvc.exe
PID: 4876, Name: IntelAudioService.exe, Path: C:\Windows\System32\DriverStore\FileRepository\intcoed.inf_amd64_6fa60c4b09f4675e\AS\IAS\IntelAudioService.exe
PID: 4888, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 4904, Name: ipf_uf.exe, Path: C:\Windows\System32\DriverStore\FileRepository\ipf_cpu.inf_amd64_7b0f1310c58d1db9\ipf_uf.exe
PID: 4936, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 4984, Name: jhi_service.exe, Path: C:\Windows\System32\DriverStore\FileRepository\dal.inf_amd64_8a3f88e34f6b8385\jhi_service.exe
PID: 5016, Name: backgroundTaskHost.exe, Path: C:\Windows\System32\backgroundTaskHost.exe
PID: 5052, Name: ctfmon.exe, Path: C:\Windows\System32\ctfmon.exe
PID: 5064, Name: LenovoUtilityService.exe, Path: C:\Windows\System32\DriverStore\FileRepository\lenovofnandfunctionkeys.inf_amd64_835bd694f1ef7154\LenovoUtilityService.exe
PID: 5072, Name: LsaRpcServer.exe, Path: C:\Program Files\Lenovo\Lenovo Smart Appearance Components\Components\IntelligentSensingAwareService\LsaRpcServer.exe
PID: 5092, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 5144, Name: mongod.exe, Path: C:\Program Files\MongoDB\Server\8.0\bin\mongod.exe
PID: 5176, Name: servicehost.exe, Path: C:\Program Files\McAfee\WebAdvisor\servicehost.exe
PID: 5196, Name: MpDefenderCoreService.exe, Path: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25010.11-0\MpDefenderCoreService.exe
PID: 5232, Name: SenaryAudioApp.Svc.exe, Path: C:\Windows\System32\DriverStore\FileRepository\audioservice.inf_amd64_2813fd7acd24ff06\SenaryAudioApp.Svc.exe
PID: 5260, Name: RtkBtManServ.exe, Path: C:\Windows\RtkBtManServ.exe
PID: 5288, Name: SmartSense.exe, Path: C:\Windows\System32\DriverStore\FileRepository\lnvsst.inf_amd64_f352f4254b85e733\SmartSense.exe
PID: 5300, Name: SmartAppearanceSVC.exe, Path: C:\Program Files\Lenovo\Lenovo Smart Appearance Components\Components\SmartAppearanceAIService\SmartAppearanceSVC.exe
PID: 5324, Name: splunkd.exe, Path: C:\Program Files\Splunk\bin\splunkd.exe
PID: 5352, Name: msedge.exe, Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 5468, Name: nessus-service.exe, Path: C:\Program Files\Tenable\Nessus\nessus-service.exe
PID: 5520, Name: unsecapp.exe, Path: C:\Windows\System32\wbem\unsecapp.exe
PID: 5576, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 5604, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 5676, Name: vmnetdhcp.exe, Path: C:\Windows\SysWOW64\vmnetdhcp.exe
PID: 5712, Name: FaceBeautify.exe, Path: C:\Program Files\Lenovo\Lenovo Smart Appearance Components\Components\SmartAppearanceAIService\FaceBeautify.exe
PID: 5728, Name: vmnat.exe, Path: C:\Windows\SysWOW64\vmnat.exe
PID: 5744, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 5808, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 5816, Name: splunkd.exe, Path: C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe
PID: 5836, Name: RuntimeBroker.exe, Path: C:\Windows\System32\RuntimeBroker.exe
PID: 5852, Name: WMIRegistrationService.exe, Path: C:\Windows\System32\DriverStore\FileRepository\mewmiprov.inf_amd64_b966ea70c5407e74\WMIRegistrationService.exe
PID: 5868, Name: UDClientService.exe, Path: C:\Windows\System32\drivers\Lenovo\udc\Service\UDClientService.exe
PID: 5912, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 6004, Name: wslservice.exe, Path: C:\Program Files\WSL\wslservice.exe
PID: 6020, Name: MsMpEng.exe, Path: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25010.11-0\MsMpEng.exe
PID: 6320, Name: Code.exe, Path: C:\Users\NANDHA GOPAL\AppData\Local\Programs\Microsoft VS Code\Code.exe
PID: 6596, Name: vmware-usbarbitrator64.exe, Path: C:\Program Files (x86)\Common Files\VMware\USB\vmware-usbarbitrator64.exe
PID: 6604, Name: vmware-authd.exe, Path: C:\Program Files (x86)\VMware\VMware Workstation\vmware-authd.exe
PID: 6632, Name: conhost.exe, Path: C:\Windows\System32\conhost.exe
PID: 6724, Name: backgroundTaskHost.exe, Path: C:\Windows\System32\backgroundTaskHost.exe
PID: 6732, Name: svchost.exe, Path: C:\Windows\System32\svchost.exe
PID: 6864, Name: RuntimeBroker.exe, Path: C:\Windows\System32\RuntimeBroker.exe
PID: 7040, Name: Code.exe, Path: C:\Users\NANDHA GOPAL\AppData\Local\Programs\Microsoft VS Code\Code.exe
PID: 7392, Name: Docker Desktop.exe, Path: C:\Program Files\Docker\Docker\frontend\Docker Desktop.exe
